Matchday,Date,Home,Away,FullTime
Asian Cup qualifier,2000-02-16,Turkmenistan,Bhutan,8-0
Asian Cup qualifier,2000-02-18,Kuwait,Nepal,5-0
Asian Cup qualifier,2000-02-18,Yemen,Bhutan,11-2
Asian Cup qualifier,2000-02-20,Macao,Japan,0-3
Asian Cup qualifier,2000-02-20,Singapore,Brunei,1-0
Asian Cup qualifier,2000-03-25,Malaysia,Taiwan,3-0
Asian Cup qualifier,2000-03-25,North Korea,Thailand,0-0
Asian Cup qualifier,2000-03-27,Thailand,Taiwan,2-0
Asian Cup qualifier,2000-03-27,Malaysia,North Korea,1-1
Asian Cup qualifier,2000-03-29,North Korea,Taiwan,2-0
Asian Cup qualifier,2000-03-29,Malaysia,Thailand,3-2
Asian Cup qualifier,2000-03-31,Iran,Maldives,8-0
Asian Cup qualifier,2000-03-31,Syria,Bahrain,1-0
Asian Cup qualifier,2000-03-31,Kazakhstan,Jordan,1-0
Asian Cup qualifier,2000-03-31,Qatar,Palestine,1-0
Asian Cup qualifier,2000-04-02,Syria,Iran,0-1
Asian Cup qualifier,2000-04-02,Palestine,Pakistan,2-0
Asian Cup qualifier,2000-04-02,Bahrain,Maldives,4-1
Asian Cup qualifier,2000-04-02,Qatar,Kazakhstan,3-1
Asian Cup qualifier,2000-04-04,Bahrain,Iran,1-0
Asian Cup qualifier,2000-04-04,Syria,Maldives,6-0
Asian Cup qualifier,2000-04-04,Taiwan,Malaysia,3-2
Asian Cup qualifier,2000-04-04,Qatar,Pakistan,5-0
Asian Cup qualifier,2000-04-04,Thailand,North Korea,5-3
Asian Cup qualifier,2000-04-04,Jordan,Palestine,5-1
Asian Cup qualifier,2000-04-05,Myanmar,Mongolia,2-0
Asian Cup qualifier,2000-04-05,South Korea,Laos,9-0
Asian Cup qualifier,2000-04-06,Thailand,Taiwan,1-0
Asian Cup qualifier,2000-04-06,Jordan,Pakistan,5-0
Asian Cup qualifier,2000-04-06,North Korea,Malaysia,4-1
Asian Cup qualifier,2000-04-06,Kazakhstan,Palestine,2-0
Asian Cup qualifier,2000-04-07,South Korea,Mongolia,6-0
Asian Cup qualifier,2000-04-07,Myanmar,Laos,4-0
Asian Cup qualifier,2000-04-08,North Korea,Taiwan,1-0
Asian Cup qualifier,2000-04-08,Kazakhstan,Pakistan,4-0
Asian Cup qualifier,2000-04-08,Thailand,Malaysia,3-2
Asian Cup qualifier,2000-04-08,Qatar,Jordan,2-2
Asian Cup qualifier,2000-04-09,Iran,Bahrain,3-0
Asian Cup qualifier,2000-04-09,Laos,Mongolia,2-1
Asian Cup qualifier,2000-04-09,South Korea,Myanmar,4-0
Asian Cup qualifier,2000-04-09,Syria,Maldives,2-1
Asian Cup qualifier,2000-04-11,Iran,Syria,1-1
Asian Cup qualifier,2000-04-11,Bahrain,Maldives,1-0
Asian Cup qualifier,2000-04-13,Iran,Maldives,3-0
Asian Cup qualifier,2000-04-13,Syria,Bahrain,1-0
Asian Cup qualifier,2003-03-16,Afghanistan,Kyrgyzstan,2-1
Asian Cup qualifier,2003-03-18,Nepal,Afghanistan,4-0
Asian Cup qualifier,2003-03-20,Nepal,Kyrgyzstan,0-2
Asian Cup qualifier,2003-03-21,Pakistan,Macao,3-0
Asian Cup qualifier,2003-03-21,Sri Lanka,East Timor,3-2
Asian Cup qualifier,2003-03-21,Maldives,Brunei,1-1
Asian Cup qualifier,2003-03-23,Singapore,Macao,2-0
Asian Cup qualifier,2003-03-23,Taiwan,East Timor,3-0
Asian Cup qualifier,2003-03-23,Myanmar,Brunei,5-0
Asian Cup qualifier,2003-03-24,North Korea,India,2-0
