Matchday,Date,Home,Away,FullTime
Asian Games,1990-09-26,Japan,Bangladesh,3-0
Asian Games,1990-09-26,Malaysia,North Korea,0-0
Asian Games,1990-09-27,China,South Korea,0-2
Asian Games,1990-09-27,Singapore,Pakistan,6-1
Asian Games,1990-09-27,Hong Kong,Yemen,2-0
Asian Games,1990-09-27,Thailand,Kuwait,2-1
Asian Games,1990-09-28,Saudi Arabia,Japan,2-0
Asian Games,1990-09-28,Iran,North Korea,2-1
Asian Games,1990-10-01,Iran,Japan,1-0
Asian Games,1990-10-01,China,Thailand,0-1
Asian Games,1990-10-01,South Korea,Kuwait,1-0
Asian Games,1990-10-01,North Korea,Saudi Arabia,0-0
Asian Games,1990-10-03,Iran,South Korea,1-0
Asian Games,1990-10-03,North Korea,Thailand,1-0
Asian Games,1990-10-05,South Korea,Thailand,1-0
Asian Games,1990-10-06,Iran,North Korea,0-0
Asian Games,1994-10-01,China,Turkmenistan,2-2
Asian Games,1994-10-01,South Korea,Nepal,11-0
Asian Games,1994-10-01,Malaysia,Hong Kong,4-3
Asian Games,1994-10-01,Kuwait,Oman,2-2
Asian Games,1994-10-01,Uzbekistan,Saudi Arabia,4-1
Asian Games,1994-10-01,Bahrain,Yemen,2-0
Asian Games,1994-10-03,Japan,United Arab Emirates,1-1
Asian Games,1994-10-03,China,Yemen,4-0
Asian Games,1994-10-03,Bahrain,Iran,0-0
Asian Games,1994-10-03,Myanmar,Qatar,2-2
Asian Games,1994-10-03,Hong Kong,Thailand,2-1
Asian Games,1994-10-03,Uzbekistan,Malaysia,5-0
Asian Games,1994-10-03,Kuwait,Nepal,8-0
Asian Games,1994-10-05,Japan,Qatar,1-1
Asian Games,1994-10-05,China,Bahrain,3-2
Asian Games,1994-10-05,Iran,Turkmenistan,1-1
Asian Games,1994-10-05,South Korea,Oman,2-1
Asian Games,1994-10-05,United Arab Emirates,Myanmar,2-0
Asian Games,1994-10-05,Uzbekistan,Hong Kong,1-0
Asian Games,1994-10-05,Saudi Arabia,Thailand,4-2
Asian Games,1994-10-07,China,Iran,1-0
Asian Games,1994-10-07,Kuwait,South Korea,1-0
Asian Games,1994-10-07,Saudi Arabia,Malaysia,2-1
