Matchday,Date,Home,Away,FullTime
British Championship,1955-11-02,England,Northern Ireland,3-0
British Championship,1955-11-09,Scotland,Wales,2-0
British Championship,1956-04-11,Wales,Northern Ireland,1-1
British Championship,1956-04-14,Scotland,England,1-1
British Championship,1956-10-06,Northern Ireland,England,1-1
British Championship,1956-10-20,Wales,Scotland,2-2
British Championship,1956-11-07,Scotland,Northern Ireland,1-0
British Championship,1956-11-14,England,Wales,3-1
British Championship,1957-04-06,England,Scotland,2-1
British Championship,1957-04-10,Northern Ireland,Wales,0-0
British Championship,1957-10-05,Northern Ireland,Scotland,1-1
British Championship,1957-10-19,Wales,England,0-4
British Championship,1957-11-06,England,Northern Ireland,2-3
British Championship,1957-11-13,Scotland,Wales,1-1
British Championship,1958-04-16,Wales,Northern Ireland,1-1
British Championship,1958-04-19,Scotland,England,0-4
British Championship,1958-10-04,Northern Ireland,England,3-3
British Championship,1958-10-18,Wales,Scotland,0-3
British Championship,1958-11-05,Scotland,Northern Ireland,2-2
British Championship,1958-11-26,England,Wales,2-2
British Championship,1959-04-11,England,Scotland,1-0
British Championship,1959-04-22,Northern Ireland,Wales,4-1
British Championship,1959-10-03,Northern Ireland,Scotland,0-4
British Championship,1959-10-17,Wales,England,1-1
British Championship,1959-11-04,Scotland,Wales,1-1
British Championship,1959-11-18,England,Northern Ireland,2-1
British Championship,1960-04-06,Wales,Northern Ireland,3-2
British Championship,1960-04-09,Scotland,England,1-1
British Championship,1960-10-08,Northern Ireland,England,2-5
British Championship,1960-10-22,Wales,Scotland,2-0
British Championship,1960-11-09,Scotland,Northern Ireland,5-2
British Championship,1960-11-23,England,Wales,5-1
British Championship,1961-04-12,Northern Ireland,Wales,1-5
British Championship,1961-04-15,England,Scotland,9-3
British Championship,1961-10-07,Northern Ireland,Scotland,1-6
British Championship,1961-10-14,Wales,England,1-1
British Championship,1961-11-08,Scotland,Wales,2-0
British Championship,1961-11-22,England,Northern Ireland,1-1
British Championship,1962-04-11,Wales,Northern Ireland,4-0
British Championship,1962-04-14,Scotland,England,2-0
British Championship,1962-10-20,Wales,Scotland,2-3
British Championship,1962-10-20,Northern Ireland,England,1-3
British Championship,1962-11-07,Scotland,Northern Ireland,5-1
British Championship,1962-11-21,England,Wales,4-0
British Championship,1963-04-03,Northern Ireland,Wales,1-4
British Championship,1963-04-06,England,Scotland,1-2
British Championship,1963-10-12,Northern Ireland,Scotland,2-1
British Championship,1963-10-12,Wales,England,0-4
British Championship,1963-11-20,Scotland,Wales,2-1
British Championship,1963-11-20,England,Northern Ireland,8-3
British Championship,1964-04-11,Scotland,England,1-0
British Championship,1964-04-15,Wales,Northern Ireland,2-3
British Championship,1964-10-03,Wales,Scotland,3-2
British Championship,1964-10-03,Northern Ireland,England,3-4
British Championship,1964-11-18,England,Wales,2-1
British Championship,1964-11-25,Scotland,Northern Ireland,3-2
British Championship,1965-03-31,Northern Ireland,Wales,0-5
British Championship,1965-04-10,England,Scotland,2-2
British Championship,1965-10-02,Northern Ireland,Scotland,3-2
British Championship,1965-10-02,Wales,England,0-0
British Championship,1965-11-10,England,Northern Ireland,2-1
British Championship,1965-11-24,Scotland,Wales,4-1
British Championship,1966-03-30,Wales,Northern Ireland,1-4
British Championship,1966-04-02,Scotland,England,3-4
British Championship,1969-05-03,Wales,Scotland,3-5
British Championship,1969-05-03,Northern Ireland,England,1-3
British Championship,1969-05-06,Scotland,Northern Ireland,1-1
British Championship,1969-05-07,England,Wales,2-1
British Championship,1969-05-10,England,Scotland,4-1
British Championship,1969-05-10,Northern Ireland,Wales,0-0
British Championship,1970-04-18,Northern Ireland,Scotland,0-1
British Championship,1970-04-18,Wales,England,1-1
British Championship,1970-04-21,England,Northern Ireland,3-1
British Championship,1970-04-22,Scotland,Wales,0-0
British Championship,1970-04-25,Scotland,England,0-0
British Championship,1970-04-25,Wales,Northern Ireland,1-0
British Championship,1971-05-15,Wales,Scotland,0-0
British Championship,1971-05-15,Northern Ireland,England,0-1
British Championship,1971-05-18,Scotland,Northern Ireland,0-1
British Championship,1971-05-19,England,Wales,0-0
British Championship,1971-05-22,England,Scotland,3-1
British Championship,1971-05-22,Northern Ireland,Wales,1-0
British Championship,1972-05-20,Scotland,Northern Ireland,2-0
British Championship,1972-05-20,Wales,England,0-3
British Championship,1972-05-23,England,Northern Ireland,0-1
British Championship,1972-05-24,Scotland,Wales,1-0
British Championship,1972-05-27,Scotland,England,0-1
British Championship,1972-05-27,Wales,Northern Ireland,0-0
British Championship,1973-05-12,Wales,Scotland,0-2
British Championship,1973-05-12,England,Northern Ireland,2-1
British Championship,1973-05-15,England,Wales,3-0
British Championship,1973-05-16,Scotland,Northern Ireland,1-2
British Championship,1973-05-19,England,Scotland,1-0
British Championship,1973-05-19,Northern Ireland,Wales,1-0
British Championship,1974-05-11,Scotland,Northern Ireland,0-1
British Championship,1974-05-11,Wales,England,0-2
British Championship,1974-05-14,Scotland,Wales,2-0
British Championship,1974-05-15,England,Northern Ireland,1-0
British Championship,1974-05-18,Scotland,England,2-0
British Championship,1974-05-18,Wales,Northern Ireland,1-0
British Championship,1975-05-17,Wales,Scotland,2-2
British Championship,1975-05-17,Northern Ireland,England,0-0
British Championship,1975-05-20,Scotland,Northern Ireland,3-0
British Championship,1975-05-21,England,Wales,2-2
British Championship,1975-05-23,Northern Ireland,Wales,1-0
British Championship,1975-05-24,England,Scotland,5-1
British Championship,1976-05-06,Scotland,Wales,3-1
British Championship,1976-05-08,Scotland,Northern Ireland,3-0
British Championship,1976-05-08,Wales,England,0-1
British Championship,1976-05-11,England,Northern Ireland,4-0
British Championship,1976-05-14,Wales,Northern Ireland,1-0
British Championship,1976-05-15,Scotland,England,2-1
British Championship,1977-05-28,Wales,Scotland,0-0
British Championship,1977-05-28,Northern Ireland,England,1-2
British Championship,1977-05-31,England,Wales,0-1
British Championship,1977-06-01,Scotland,Northern Ireland,3-0
British Championship,1977-06-03,Northern Ireland,Wales,1-1
British Championship,1977-06-04,England,Scotland,1-2
British Championship,1978-05-13,Scotland,Northern Ireland,1-1
British Championship,1978-05-13,Wales,England,1-3
British Championship,1978-05-16,England,Northern Ireland,1-0
British Championship,1978-05-17,Scotland,Wales,1-1
British Championship,1978-05-19,Wales,Northern Ireland,1-0
British Championship,1978-05-20,Scotland,England,0-1
British Championship,1979-05-19,Wales,Scotland,3-0
British Championship,1979-05-19,Northern Ireland,England,0-2
British Championship,1979-05-22,Scotland,Northern Ireland,1-0
British Championship,1979-05-23,England,Wales,0-0
