Matchday,Date,Home,Away,FullTime
CONCACAF Championship,2021-07-14,Mexico,Guatemala,3-0
CONCACAF Championship,2021-07-15,United States,Martinique,6-1
CONCACAF Championship,2021-07-15,Canada,Haiti,4-1
CONCACAF Championship,2021-07-16,Costa Rica,Suriname,2-1
CONCACAF Championship,2021-07-16,Jamaica,Guadeloupe,2-1
CONCACAF Championship,2021-07-17,Qatar,Grenada,4-0
CONCACAF Championship,2021-07-17,Honduras,Panama,3-2
CONCACAF Championship,2021-07-18,United States,Canada,1-0
CONCACAF Championship,2021-07-18,Mexico,El Salvador,1-0
CONCACAF Championship,2021-07-18,Guatemala,Trinidad and Tobago,1-1
CONCACAF Championship,2021-07-18,Haiti,Martinique,2-1
CONCACAF Championship,2021-07-20,Qatar,Honduras,2-0
CONCACAF Championship,2021-07-20,Costa Rica,Jamaica,1-0
