Matchday,Date,Home,Away,FullTime
Olympic Games qualifier,1975-05-18,Ethiopia,Tanzania,0-0
Olympic Games qualifier,1975-05-18,Mauritius,Zambia,0-4
Olympic Games qualifier,1975-05-18,Togo,Senegal,1-1
Olympic Games qualifier,1975-05-18,Mauritania,Mali,0-1
Olympic Games qualifier,1975-05-25,Barbados,Trinidad and Tobago,1-3
Olympic Games qualifier,1975-05-30,Sudan,Egypt,1-0
Olympic Games qualifier,1975-05-31,Tanzania,Ethiopia,3-0
Olympic Games qualifier,1975-06-01,Guinea,Gambia,6-0
Olympic Games qualifier,1975-06-01,Senegal,Togo,1-0
Olympic Games qualifier,1975-06-01,Tunisia,Algeria,2-1
Olympic Games qualifier,1975-06-01,Mali,Mauritania,6-0
Olympic Games qualifier,1975-06-04,Romania,Denmark,4-0
Olympic Games qualifier,1975-06-07,Bulgaria,Hungary,4-0
Olympic Games qualifier,1975-06-18,Norway,Finland,1-1
Olympic Games qualifier,1975-06-18,Denmark,Romania,1-2
Olympic Games qualifier,1975-07-07,Iceland,Norway,1-1
Olympic Games qualifier,1975-07-17,Norway,Iceland,3-2
Olympic Games qualifier,1975-07-20,Cuba,Jamaica,1-0
Olympic Games qualifier,1975-07-27,Costa Rica,El Salvador,1-0
Olympic Games qualifier,1975-08-03,El Salvador,Costa Rica,1-2
Olympic Games qualifier,1975-08-10,Jamaica,Cuba,1-0
Olympic Games qualifier,1975-08-10,Suriname,Trinidad and Tobago,2-0
Olympic Games qualifier,1975-08-20,Iran,Bahrain,3-0
Olympic Games qualifier,1975-08-20,Iraq,Kuwait,2-1
Olympic Games qualifier,1975-08-22,Iran,Kuwait,1-1
Olympic Games qualifier,1975-08-22,Saudi Arabia,Iraq,2-0
Olympic Games qualifier,1975-08-24,Iran,Saudi Arabia,3-0
Olympic Games qualifier,1975-08-24,Kuwait,Bahrain,2-1
Olympic Games qualifier,1975-08-24,Trinidad and Tobago,Suriname,1-1
Olympic Games qualifier,1975-08-27,Iraq,Bahrain,4-0
Olympic Games qualifier,1975-08-27,Kuwait,Saudi Arabia,4-2
Olympic Games qualifier,1975-08-29,Iran,Iraq,1-0
Olympic Games qualifier,1975-08-29,Saudi Arabia,Bahrain,1-0
Olympic Games qualifier,1975-08-31,Malawi,Zambia,1-1
Olympic Games qualifier,1975-09-13,Cuba,Jamaica,4-1
Olympic Games qualifier,1975-10-12,Zambia,Malawi,4-1
Olympic Games qualifier,1975-11-19,Czechoslovakia,East Germany,1-1
Olympic Games qualifier,1975-11-22,Tanzania,Sudan,1-0
Olympic Games qualifier,1975-11-30,Senegal,Zaire,3-1
Olympic Games qualifier,1975-11-30,Guinea,Ghana,1-0
Olympic Games qualifier,1975-11-30,Tunisia,Morocco,0-1
Olympic Games qualifier,1975-11-30,Costa Rica,Guatemala,1-1
Olympic Games qualifier,1975-12-05,Sudan,Tanzania,2-0
Olympic Games qualifier,1975-12-07,Guatemala,Costa Rica,2-1
Olympic Games qualifier,1975-12-07,Suriname,Cuba,0-1
Olympic Games qualifier,1975-12-14,Taiwan,South Korea,0-2
Olympic Games qualifier,1975-12-14,Zaire,Senegal,2-0
Olympic Games qualifier,1975-12-14,Ghana,Guinea,6-2
Olympic Games qualifier,1975-12-14,Morocco,Tunisia,1-0
Olympic Games qualifier,1975-12-21,Cuba,Suriname,6-1
Olympic Games qualifier,1976-02-15,Indonesia,Singapore,0-0
Olympic Games qualifier,1976-02-15,Malaysia,Papua New Guinea,10-1
Olympic Games qualifier,1976-02-17,Indonesia,Papua New Guinea,8-2
Olympic Games qualifier,1976-02-18,North Korea,Malaysia,2-0
Olympic Games qualifier,1976-02-20,Indonesia,North Korea,1-2
Olympic Games qualifier,1976-02-20,Singapore,Papua New Guinea,7-4
Olympic Games qualifier,1976-02-22,Malaysia,Singapore,6-0
Olympic Games qualifier,1976-02-22,North Korea,Papua New Guinea,4-0
Olympic Games qualifier,1976-02-24,Indonesia,Malaysia,2-1
Olympic Games qualifier,1976-02-24,North Korea,Singapore,2-0
Olympic Games qualifier,1976-02-26,Indonesia,North Korea,0-0
Olympic Games qualifier,1976-03-06,South Korea,Taiwan,3-0
