Matchday,Date,Home,Away,FullTime
Baltic Tournament,1993-02-20,Lithuania,Latvia,2-1
Baltic Tournament,1993-02-21,Finland,Lithuania,3-0
Baltic Tournament,1993-02-21,Latvia,Estonia,2-0
Artemio Franchi Trophy,1993-02-24,Argentina,Denmark,1-1
Copa Paz del Chaco,1993-03-03,Paraguay,Bolivia,1-0
Black Stars Tournament,1993-05-20,Reunion,Guadeloupe,3-0
Black Stars Tournament,1993-05-22,Guadeloupe,Burkina Faso,2-0
Copa Paz del Chaco,1993-05-27,Bolivia,Paraguay,2-1
US Cup,1993-06-06,United States,Brazil,0-2
US Cup,1993-06-09,United States,England,2-0
US Cup,1993-06-10,Brazil,Germany,3-3
US Cup,1993-06-13,United States,Germany,3-4
US Cup,1993-06-13,Brazil,England,1-1
US Cup,1993-06-19,Germany,England,2-1
Island Games,1993-07-06,Greenland,Gibraltar,5-0
Afro-Asian Cup,1993-10-04,Japan,Ivory Coast,1-0
South Pacific Mini Games,1993-12-07,Tahiti,Guam,11-0
South Pacific Mini Games,1993-12-07,Vanuatu,Tonga,3-0
South Pacific Mini Games,1993-12-07,Fiji,Solomon Islands,1-0
South Pacific Mini Games,1993-12-08,New Caledonia,Papua New Guinea,1-1
South Pacific Mini Games,1993-12-09,Tahiti,Fiji,1-0
South Pacific Mini Games,1993-12-10,Vanuatu,New Caledonia,1-1
South Pacific Mini Games,1993-12-10,Papua New Guinea,Tonga,5-0
South Pacific Mini Games,1993-12-11,Solomon Islands,Guam,12-1
South Pacific Mini Games,1993-12-13,Fiji,Guam,12-0
South Pacific Mini Games,1993-12-13,New Caledonia,Tonga,11-0
South Pacific Mini Games,1993-12-13,Vanuatu,Papua New Guinea,1-0
South Pacific Mini Games,1993-12-13,Tahiti,Solomon Islands,3-0
South Pacific Mini Games,1993-12-14,Tahiti,New Caledonia,2-1
South Pacific Mini Games,1993-12-14,Vanuatu,Fiji,0-2
South Pacific Mini Games,1993-12-16,Vanuatu,New Caledonia,1-2
South Pacific Mini Games,1993-12-16,Tahiti,Fiji,3-0
Black Stars Tournament,1994-01-29,Burkina Faso,Guinea,1-1
Black Stars Tournament,1994-01-29,Ivory Coast,Niger,5-3
Black Stars Tournament,1994-01-30,Burkina Faso,Ivory Coast,0-1
Black Stars Tournament,1994-01-30,Niger,Guinea,3-1
Oce Cup q & Melanesian Cup,1994-07-03,Papua New Guinea,New Caledonia,1-0
Oce Cup q & Melanesian Cup,1994-07-04,Fiji,New Caledonia,3-1
Oce Cup q & Melanesian Cup,1994-07-05,New Caledonia,Vanuatu,3-2
Oce Cup q & Melanesian Cup,1994-07-05,Solomon Islands,Papua New Guinea,2-0
Oce Cup q & Melanesian Cup,1994-07-06,Solomon Islands,Vanuatu,4-0
Oce Cup q & Melanesian Cup,1994-07-06,Fiji,Papua New Guinea,1-0
Oce Cup q & Melanesian Cup,1994-07-07,Papua New Guinea,Vanuatu,1-1
Oce Cup q & Melanesian Cup,1994-07-07,Solomon Islands,Fiji,1-0
Oce Cup q & Melanesian Cup,1994-07-08,Solomon Islands,New Caledonia,3-1
Oce Cup q & Melanesian Cup,1994-07-08,Fiji,Vanuatu,4-2
Oce Cup q & Polynesian Cup,1994-11-24,Tahiti,Tonga,1-0
Oce Cup q & Polynesian Cup,1994-11-24,Western Samoa,Eastern Samoa,3-1
Oce Cup q & Polynesian Cup,1994-11-25,Tahiti,Eastern Samoa,2-1
Oce Cup q & Polynesian Cup,1994-11-25,Western Samoa,Tonga,2-2
Simba Cup,1994-11-26,South Africa,Ghana,2-1
Simba Cup,1994-11-26,Ivory Coast,Cameroon,2-1
Oce Cup q & Polynesian Cup,1994-11-28,Western Samoa,Tahiti,0-7
Oce Cup q & Polynesian Cup,1994-11-28,Tonga,Eastern Samoa,2-1
Simba Cup,1994-11-30,South Africa,Ivory Coast,0-0
Simba Cup,1994-11-30,Ghana,Cameroon,1-0
Simba Cup,1994-12-04,South Africa,Cameroon,1-1
Simba Cup,1994-12-04,Ghana,Ivory Coast,1-1
Intercontinental Champ,1995-01-06,Nigeria,Japan,3-0
Intercontinental Champ,1995-01-06,Saudi Arabia,Mexico,0-2
Intercontinental Champ,1995-01-08,Argentina,Japan,5-1
Intercontinental Champ,1995-01-08,Saudi Arabia,Denmark,0-2
Intercontinental Champ,1995-01-10,Argentina,Nigeria,0-0
Intercontinental Champ,1995-01-10,Denmark,Mexico,1-1
Intercontinental Champ,1995-01-13,Mexico,Nigeria,1-1
Intercontinental Champ,1995-01-13,Denmark,Argentina,2-0
Dynasty Cup,1995-02-19,China,South Korea,0-0
Dynasty Cup,1995-02-21,Japan,South Korea,1-1
Dynasty Cup,1995-02-23,Japan,China,2-1
Dynasty Cup,1995-02-26,Japan,South Korea,2-2
Copa Paz del Chaco,1995-05-14,Bolivia,Paraguay,1-1
Korea Cup,1995-06-04,Ecuador,Zambia,4-1
Korea Cup,1995-06-05,South Korea,Costa Rica,1-0
Copa Paz del Chaco,1995-06-09,Paraguay,Bolivia,0-0
Korea Cup,1995-06-10,South Korea,Zambia,2-3
Korea Cup,1995-06-10,Ecuador,Costa Rica,2-1
US Cup,1995-06-11,United States,Nigeria,3-2
Korea Cup,1995-06-12,Ecuador,Zambia,1-0
Copa Centenario,1995-06-16,Chile,New Zealand,3-1
US Cup,1995-06-17,Colombia,Nigeria,1-0
US Cup,1995-06-18,United States,Mexico,4-0
Copa Centenario,1995-06-18,Paraguay,Turkey,0-0
Copa Centenario,1995-06-19,Chile,Paraguay,0-1
Copa Centenario,1995-06-20,Turkey,New Zealand,2-1
US Cup,1995-06-21,Colombia,Mexico,0-0
Copa Centenario,1995-06-22,Chile,Turkey,0-0
Copa Centenario,1995-06-22,Paraguay,New Zealand,3-2
US Cup,1995-06-24,Mexico,Nigeria,2-1
US Cup,1995-06-25,United States,Colombia,0-0
Island Games,1995-07-16,Gibraltar,Greenland,0-1
Afro-Asian Cup,1995-10-21,Uzbekistan,Nigeria,2-3
N Am Ch & UNCAF Cup q,1995-10-22,Panama,Nicaragua,2-0
N Am Ch & UNCAF Cup q,1995-10-29,Nicaragua,Panama,0-5
Oce Cup & Trans-Tasman Cup,1995-11-10,New Zealand,Australia,0-0
Afro-Asian Cup,1995-11-10,Nigeria,Uzbekistan,1-0
Oce Cup & Trans-Tasman Cup,1995-11-15,Australia,New Zealand,3-0
Simba Cup,1995-11-22,Egypt,Zimbabwe,2-2
Simba Cup,1995-11-22,South Africa,Zambia,2-2
Simba Cup,1995-11-24,South Africa,Egypt,2-0
Simba Cup,1995-11-24,Zambia,Zimbabwe,1-1
Simba Cup,1995-11-26,Egypt,Zambia,3-1
Simba Cup,1995-11-26,South Africa,Zimbabwe,2-0
UNCAF Nations Cup,1995-12-10,Honduras,Guatemala,3-0
US Cup,1996-06-08,Mexico,Bolivia,1-0
US Cup,1996-06-09,United States,Ireland,2-1
US Cup,1996-06-12,United States,Bolivia,0-2
US Cup,1996-06-12,Ireland,Mexico,2-2
US Cup,1996-06-15,Ireland,Bolivia,3-0
US Cup,1996-06-16,United States,Mexico,2-2
Simba Cup,1996-09-14,Australia,Ghana,2-0
Simba Cup,1996-09-14,South Africa,Kenya,1-0
Simba Cup,1996-09-18,South Africa,Australia,2-0
Simba Cup,1996-09-18,Ghana,Kenya,1-0
Simba Cup,1996-09-21,Australia,Kenya,4-0
Simba Cup,1996-09-21,South Africa,Ghana,0-0
US Cup,1997-01-17,United States,Peru,0-1
US Cup,1997-01-19,United States,Mexico,0-2
US Cup,1997-01-22,Mexico,Peru,0-0
N Am Ch & UNCAF Cup q,1997-03-23,Panama,Belize,1-1
N Am Ch & UNCAF Cup q,1997-03-30,Belize,Panama,0-1
Korea Cup,1997-06-12,South Korea,Egypt,3-1
Korea Cup,1997-06-12,Yugoslavia,Ghana,3-1
Korea Cup,1997-06-14,South Korea,Ghana,3-0
Korea Cup,1997-06-14,Egypt,Yugoslavia,0-0
Korea Cup,1997-06-16,South Korea,Yugoslavia,1-1
Korea Cup,1997-06-16,Egypt,Ghana,2-0
Island Games,1997-07-02,Gibraltar,Greenland,5-1
Leeward Islands Champ,1997-11-06,Antigua and Barbuda,British Virgin Islands,2-0
Leeward Islands Champ,1997-11-08,British Virgin Islands,Antigua and Barbuda,1-3
Leeward Islands Champ,1997-11-15,Antigua and Barbuda,Sint Maarten,5-1
Leeward Islands Champ,1997-11-16,Saint Kitts,Antigua and Barbuda,2-0
Dynasty Cup,1998-03-01,Japan,South Korea,2-1
Dynasty Cup,1998-03-04,South Korea,China,2-1
Dynasty Cup,1998-03-07,Japan,China,0-2
Arab Cup qualifier,1998-07-20,Lebanon,Palestine,3-1
Arab Cup qualifier,1998-07-20,Syria,Jordan,3-0
Arab Cup qualifier,1998-07-23,Lebanon,Jordan,0-2
Arab Cup qualifier,1998-07-23,Syria,Palestine,2-1
Arab Cup qualifier,1998-07-26,Lebanon,Syria,0-1
Arab Cup qualifier,1998-07-26,Jordan,Palestine,1-1
Micronesian Games,1998-07-30,Guam,Northern Mariana Islands,2-1
Micronesian Games,1998-07-31,Palau,Northern Mariana Islands,1-12
Micronesian Games,1998-08-01,Palau,Guam,2-15
Micronesian Games,1998-08-03,Northern Mariana Islands,Guam,3-0
Oce Cup q & Polynesian Cup,1998-09-02,Cook Islands,Samoa,2-1
Oce Cup q & Polynesian Cup,1998-09-02,Tonga,Eastern Samoa,3-0
Oce Cup q & Polynesian Cup,1998-09-03,Tahiti,Tonga,5-0
Oce Cup q & Polynesian Cup,1998-09-03,Cook Islands,Eastern Samoa,4-3
Oce Cup q & Melanesian Cup,1998-09-05,Fiji,New Caledonia,3-0
Oce Cup q & Polynesian Cup,1998-09-05,Tahiti,Samoa,5-1
Oce Cup q & Melanesian Cup,1998-09-05,Solomon Islands,Papua New Guinea,3-1
Oce Cup q & Polynesian Cup,1998-09-05,Cook Islands,Tonga,2-2
Oce Cup q & Melanesian Cup,1998-09-07,Papua New Guinea,New Caledonia,1-0
Oce Cup q & Melanesian Cup,1998-09-07,Vanuatu,Fiji,1-2
Oce Cup q & Polynesian Cup,1998-09-07,Tahiti,Eastern Samoa,12-0
Oce Cup q & Polynesian Cup,1998-09-07,Samoa,Tonga,2-0
Oce Cup q & Melanesian Cup,1998-09-08,Solomon Islands,New Caledonia,3-2
Oce Cup q & Melanesian Cup,1998-09-08,Vanuatu,Papua New Guinea,1-1
Oce Cup q & Polynesian Cup,1998-09-08,Cook Islands,Tahiti,0-5
Oce Cup q & Polynesian Cup,1998-09-08,Samoa,Eastern Samoa,4-0
Oce Cup q & Melanesian Cup,1998-09-10,Vanuatu,Solomon Islands,3-1
Oce Cup q & Melanesian Cup,1998-09-10,Fiji,Papua New Guinea,2-0
Oce Cup q & Melanesian Cup,1998-09-12,Vanuatu,New Caledonia,3-2
Oce Cup q & Melanesian Cup,1998-09-12,Fiji,Solomon Islands,1-1
Leeward Islands Champ,1998-12-05,Sint Maarten,Antigua and Barbuda,0-2
Leeward Islands Champ,1998-12-06,Saint Kitts,Antigua and Barbuda,3-1
US Cup,1999-03-11,United States,Guatemala,3-1
US Cup,1999-03-11,Mexico,Bolivia,2-1
US Cup,1999-03-13,United States,Mexico,1-2
US Cup,1999-03-13,Guatemala,Bolivia,2-1
Korea Cup,1999-06-12,South Korea,Mexico,1-1
Korea Cup,1999-06-13,Croatia,Egypt,2-2
Korea Cup,1999-06-15,South Korea,Egypt,0-0
Korea Cup,1999-06-16,Croatia,Mexico,2-1
Korea Cup,1999-06-18,Mexico,Egypt,2-0
Korea Cup,1999-06-19,South Korea,Croatia,1-1
Micronesian Cup,1999-07-12,FS Micronesia,Northern Mariana Islands,7-0
Afro-Asian Cup,1999-09-18,South Africa,Saudi Arabia,1-0
Afro-Asian Cup,1999-09-30,Saudi Arabia,South Africa,0-0
Copa Paz del Chaco,1999-11-03,Bolivia,Paraguay,0-0
Unifac Cup,1999-11-07,Chad,Central African Republic,1-1
Unifac Cup,1999-11-07,Gabon,Equatorial Guinea,4-0
Unifac Cup,1999-11-08,Central African Republic,Chad,4-1
Unifac Cup,1999-11-10,Gabon,Central African Republic,1-0
Unifac Cup,1999-11-10,Congo,Equatorial Guinea,2-1
Unifac Cup,1999-11-10,Chad,São Tomé and Príncipe,5-0
Unifac Cup,1999-11-11,Equatorial Guinea,Central African Republic,4-2
Unifac Cup,1999-11-11,Gabon,São Tomé and Príncipe,1-0
Unifac Cup,1999-11-11,Chad,Congo,2-0
Unifac Cup,1999-11-12,Congo,São Tomé and Príncipe,1-0
Unifac Cup,1999-11-13,Central African Republic,São Tomé and Príncipe,3-0
Unifac Cup,1999-11-13,Gabon,Congo,0-0
Unifac Cup,1999-11-13,Chad,Equatorial Guinea,1-0
Leeward Islands Champ,1999-11-13,Antigua and Barbuda,British Virgin Islands,5-1
Unifac Cup,1999-11-14,Central African Republic,Congo,4-2
Unifac Cup,1999-11-14,Gabon,Chad,2-0
Unifac Cup,1999-11-14,São Tomé and Príncipe,Equatorial Guinea,2-0
Leeward Islands Champ,1999-11-14,Antigua and Barbuda,Saint Kitts,2-3
Oce Cup q & Melanesian Cup,2000-04-08,New Caledonia,Solomon Islands,4-2
Oce Cup q & Melanesian Cup,2000-04-08,Fiji,Papua New Guinea,5-0
Oce Cup q & Melanesian Cup,2000-04-10,Fiji,New Caledonia,2-1
Oce Cup q & Melanesian Cup,2000-04-10,Solomon Islands,Vanuatu,2-1
Oce Cup q & Melanesian Cup,2000-04-11,New Caledonia,Papua New Guinea,6-1
Oce Cup q & Melanesian Cup,2000-04-11,Fiji,Vanuatu,4-1
Oce Cup q & Melanesian Cup,2000-04-13,Vanuatu,New Caledonia,6-0
Oce Cup q & Melanesian Cup,2000-04-13,Solomon Islands,Papua New Guinea,4-2
Oce Cup q & Melanesian Cup,2000-04-15,Vanuatu,Papua New Guinea,4-1
Oce Cup q & Melanesian Cup,2000-04-15,Fiji,Solomon Islands,2-2
US Cup,2000-06-03,United States,South Africa,4-0
US Cup,2000-06-04,Ireland,Mexico,2-2
US Cup,2000-06-06,United States,Ireland,1-1
Oce Cup q & Polynesian Cup,2000-06-06,Tahiti,Eastern Samoa,18-0
Oce Cup q & Polynesian Cup,2000-06-06,Samoa,Tonga,4-0
US Cup,2000-06-07,Mexico,South Africa,4-2
Oce Cup q & Polynesian Cup,2000-06-08,Tahiti,Samoa,2-1
Oce Cup q & Polynesian Cup,2000-06-08,Cook Islands,Tonga,2-1
Oce Cup q & Polynesian Cup,2000-06-10,Tahiti,Tonga,8-1
Oce Cup q & Polynesian Cup,2000-06-10,Cook Islands,Eastern Samoa,3-0
US Cup,2000-06-11,Ireland,South Africa,2-1
US Cup,2000-06-11,United States,Mexico,3-0
Oce Cup q & Polynesian Cup,2000-06-12,Tahiti,Cook Islands,2-0
Oce Cup q & Polynesian Cup,2000-06-12,Samoa,Eastern Samoa,6-1
Oce Cup q & Polynesian Cup,2000-06-14,Cook Islands,Samoa,3-2
Oce Cup q & Polynesian Cup,2000-06-14,Tonga,Eastern Samoa,2-1
World Cup q & Nordic Ch,2000-09-02,Iceland,Denmark,1-2
COMESA Cup,2000-10-28,Rwanda,Eritrea,1-0
COMESA Cup,2000-10-29,Zambia,Rwanda,0-2
COMESA Cup,2000-10-30,Rwanda,Zimbabwe,1-0
Millenium Cup,2001-01-12,Bosnia and Herzegovina,Bangladesh,2-0
Millenium Cup,2001-01-13,India,Iceland,0-3
Millenium Cup,2001-01-16,Jordan,Hong Kong,2-0
Leeward Islands Champ,2001-01-21,Saint Kitts,Antigua and Barbuda,2-0
East Asian Games,2001-05-23,Macao,Mongolia,4-0
AFC-OFC Challenge Cup,2001-08-15,Japan,Australia,3-0
Leeward Islands Champ,2002-01-25,Saint Kitts,Saint Martin,3-0
Leeward Islands Champ,2002-01-26,Antigua and Barbuda,Saint Kitts,1-2
Oceania Nations Cup qualifier,2002-03-09,New Caledonia,Eastern Samoa,10-0
Oceania Nations Cup qualifier,2002-03-09,Samoa,Tonga,2-0
Oceania Nations Cup qualifier,2002-03-12,Papua New Guinea,New Caledonia,4-1
Oceania Nations Cup qualifier,2002-03-12,Tonga,Eastern Samoa,7-2
Oceania Nations Cup qualifier,2002-03-14,Papua New Guinea,Tonga,5-0
Oceania Nations Cup qualifier,2002-03-14,Samoa,Eastern Samoa,5-0
Oceania Nations Cup qualifier,2002-03-16,New Caledonia,Tonga,9-0
Oceania Nations Cup qualifier,2002-03-16,Samoa,Papua New Guinea,1-4
Oceania Nations Cup qualifier,2002-03-18,Samoa,New Caledonia,0-5
Oceania Nations Cup qualifier,2002-03-18,Papua New Guinea,Eastern Samoa,7-0
Island Games,2003-06-30,Gibraltar,Greenland,2-0
AFC-OFC Challenge Cup,2003-10-12,Iran,New Zealand,3-0
Afro-Asian Games,2003-10-23,Zimbabwe,Burkina Faso,4-1
Afro-Asian Games,2003-10-29,India,Zimbabwe,5-3
CEMAC Cup,2003-12-05,Congo,Gabon,3-2
CEMAC Cup,2003-12-09,Congo,Gabon,1-1
CEMAC Cup,2003-12-11,Central African Republic,Gabon,2-0
CEMAC Cup,2003-12-13,Congo,Gabon,1-0
WC and Oce Cup q,2004-05-10,Papua New Guinea,Vanuatu,1-1
WC and Oce Cup q,2004-05-10,Tahiti,Cook Islands,2-0
WC and Oce Cup q,2004-05-10,Solomon Islands,Tonga,6-0
WC and Oce Cup q,2004-05-10,Samoa,Eastern Samoa,4-0
WC and Oce Cup q,2004-05-12,New Caledonia,Tahiti,0-0
WC and Oce Cup q,2004-05-12,Vanuatu,Eastern Samoa,9-1
WC and Oce Cup q,2004-05-12,Fiji,Papua New Guinea,4-2
WC and Oce Cup q,2004-05-12,Solomon Islands,Cook Islands,5-0
WC and Oce Cup q,2004-05-15,Solomon Islands,New Caledonia,2-0
WC and Oce Cup q,2004-05-15,Samoa,Vanuatu,0-3
WC and Oce Cup q,2004-05-15,Fiji,Eastern Samoa,11-0
WC and Oce Cup q,2004-05-15,Tonga,Cook Islands,2-1
WC and Oce Cup q,2004-05-17,New Caledonia,Cook Islands,8-0
WC and Oce Cup q,2004-05-17,Samoa,Fiji,0-4
WC and Oce Cup q,2004-05-17,Tahiti,Tonga,2-0
WC and Oce Cup q,2004-05-17,Papua New Guinea,Eastern Samoa,10-0
WC and Oce Cup q,2004-05-19,New Caledonia,Tonga,8-0
WC and Oce Cup q,2004-05-19,Vanuatu,Fiji,3-0
WC and Oce Cup q,2004-05-19,Solomon Islands,Tahiti,1-1
WC and Oce Cup q,2004-05-19,Samoa,Papua New Guinea,1-4
CEMAC Cup,2005-02-03,Gabon,Central African Republic,4-0
CEMAC Cup,2005-02-06,Congo,Central African Republic,1-0
CEMAC Cup,2005-02-08,Gabon,Congo,1-0
CEMAC Cup,2005-02-08,Chad,Equatorial Guinea,0-0
CEMAC Cup,2005-02-10,Gabon,Chad,2-3
CEMAC Cup,2005-02-12,Gabon,Congo,2-1
UNCAF Nations Cup,2005-02-25,Guatemala,Costa Rica,0-4
UNCAF Nations Cup,2005-02-25,Honduras,Panama,1-0
UNCAF Nations Cup,2005-02-27,Costa Rica,Honduras,1-1
UNCAF Nations Cup,2005-02-27,Guatemala,Panama,3-0
Islamic Games,2005-04-09,Mali,Syria,0-0
Islamic Games,2005-04-09,Morocco,Pakistan,2-0
Islamic Games,2005-04-09,Saudi Arabia,Yemen,4-0
Islamic Games,2005-04-09,Algeria,Palestine,3-0
Islamic Games,2005-04-10,Iran,Tajikistan,9-0
Islamic Games,2005-04-10,Oman,Sudan,4-1
Islamic Games,2005-04-11,Malaysia,Morocco,0-0
Islamic Games,2005-04-11,Saudi Arabia,Palestine,3-0
Islamic Games,2005-04-11,Algeria,Yemen,1-0
Islamic Games,2005-04-11,Mali,Chad,4-1
Islamic Games,2005-04-12,Iran,Sudan,4-0
Islamic Games,2005-04-12,Oman,Tajikistan,3-0
Islamic Games,2005-04-13,Syria,Chad,2-0
Islamic Games,2005-04-13,Malaysia,Pakistan,2-0
Islamic Games,2005-04-13,Saudi Arabia,Algeria,5-0
Islamic Games,2005-04-13,Yemen,Palestine,3-1
Islamic Games,2005-04-14,Iran,Oman,0-0
Islamic Games,2005-04-14,Sudan,Tajikistan,4-0
Islamic Games,2005-04-15,Syria,Malaysia,3-1
Islamic Games,2005-04-15,Morocco,Mali,1-0
Islamic Games,2005-04-16,Iran,Algeria,2-0
Islamic Games,2005-04-16,Saudi Arabia,Oman,2-1
Islamic Games,2005-04-18,Iran,Morocco,1-1
Islamic Games,2005-04-18,Saudi Arabia,Syria,4-0
Islamic Games,2005-04-19,Iran,Syria,0-0
Islamic Games,2005-04-20,Saudi Arabia,Morocco,1-0
West Asian Games,2005-12-01,Iraq,Palestine,4-0
West Asian Games,2005-12-03,Syria,Oman,3-1
West Asian Games,2005-12-03,Saudi Arabia,Palestine,2-0
West Asian Games,2005-12-04,Bahrain,Syria,2-2
West Asian Games,2005-12-05,Iraq,Saudi Arabia,5-1
West Asian Games,2005-12-06,Bahrain,Oman,2-2
West Asian Games,2005-12-08,Iraq,Saudi Arabia,2-0
West Asian Games,2005-12-10,Iraq,Syria,2-2
CEMAC Cup,2006-03-04,Equatorial Guinea,Congo,2-1
CEMAC Cup,2006-03-06,Equatorial Guinea,Chad,1-1
CEMAC Cup,2006-03-08,Central African Republic,Gabon,2-2
CEMAC Cup,2006-03-08,Chad,Congo,0-0
CEMAC Cup,2006-03-11,Equatorial Guinea,Gabon,0-0
CEMAC Cup,2006-03-14,Chad,Gabon,2-2
Asian Challenge Cup,2006-04-01,Taiwan,Philippines,1-0
Asian Challenge Cup,2006-04-01,India,Afghanistan,2-0
Asian Challenge Cup,2006-04-01,Bangladesh,Cambodia,2-1
Asian Challenge Cup,2006-04-01,Palestine,Guam,11-0
Asian Challenge Cup,2006-04-02,Tajikistan,Macao,4-0
Asian Challenge Cup,2006-04-02,Pakistan,Kyrgyzstan,1-0
Asian Challenge Cup,2006-04-02,Sri Lanka,Brunei,1-0
Asian Challenge Cup,2006-04-02,Nepal,Bhutan,2-0
Asian Challenge Cup,2006-04-03,India,Philippines,1-1
Asian Challenge Cup,2006-04-03,Afghanistan,Taiwan,2-2
Asian Challenge Cup,2006-04-03,Palestine,Cambodia,4-0
Asian Challenge Cup,2006-04-03,Bangladesh,Guam,3-0
Asian Challenge Cup,2006-04-04,Kyrgyzstan,Macao,1-0
Asian Challenge Cup,2006-04-04,Tajikistan,Pakistan,2-0
Asian Challenge Cup,2006-04-04,Sri Lanka,Bhutan,1-0
Asian Challenge Cup,2006-04-04,Brunei,Nepal,2-1
Asian Challenge Cup,2006-04-05,Afghanistan,Philippines,1-1
Asian Challenge Cup,2006-04-05,India,Taiwan,0-0
Asian Challenge Cup,2006-04-05,Cambodia,Guam,0-0
Asian Challenge Cup,2006-04-05,Bangladesh,Palestine,1-1
Asian Challenge Cup,2006-04-06,Macao,Pakistan,2-2
Asian Challenge Cup,2006-04-06,Nepal,Sri Lanka,1-1
Asian Challenge Cup,2006-04-06,Cambodia,Guam,3-0
Asian Challenge Cup,2006-04-06,Kyrgyzstan,Tajikistan,1-0
Asian Challenge Cup,2006-04-06,Bhutan,Brunei,0-0
Asian Challenge Cup,2006-04-07,Kyrgyzstan,Macao,2-0
Asian Challenge Cup,2006-04-08,Sri Lanka,Taiwan,3-0
Asian Challenge Cup,2006-04-09,Nepal,India,3-0
Asian Challenge Cup,2006-04-09,Kyrgyzstan,Palestine,1-0
Asian Challenge Cup,2006-04-10,Bangladesh,Tajikistan,1-6
Asian Challenge Cup,2006-04-12,Nepal,Sri Lanka,1-1
Asian Challenge Cup,2006-04-13,Tajikistan,Kyrgyzstan,2-0
Asian Challenge Cup,2006-04-16,Tajikistan,Sri Lanka,4-0
Mini World Cup,2006-05-30,Northern Cyprus,Zanzibar,3-1
Mini World Cup,2006-05-31,Zanzibar,Greenland,4-2
Mini World Cup,2006-05-31,Gibraltar,Tibet,5-0
Mini World Cup,2006-06-01,Northern Cyprus,Gibraltar,2-0
Mini World Cup,2006-06-03,Northern Cyprus,Zanzibar,0-0
Pacific Cup,2006-10-07,Chile,Peru,3-2
Pacific Cup,2006-10-11,Peru,Chile,0-1
Arab Cup qualifier,2006-12-14,Yemen,Comoros,2-0
Arab Cup qualifier,2006-12-17,Comoros,Djibouti,4-2
Arab Cup qualifier,2006-12-20,Yemen,Djibouti,4-1
Arab Cup qualifier,2006-12-21,Lebanon,Mauritania,0-0
Arab Cup qualifier,2006-12-21,Sudan,Somalia,6-1
Arab Cup qualifier,2006-12-24,Lebanon,Somalia,4-0
Arab Cup qualifier,2006-12-24,Sudan,Mauritania,2-0
Arab Cup qualifier,2006-12-27,Lebanon,Sudan,0-0
Arab Cup qualifier,2006-12-27,Mauritania,Somalia,8-2
UNCAF Nations Cup,2007-02-16,El Salvador,Costa Rica,0-2
UNCAF Nations Cup,2007-02-16,Panama,Guatemala,2-0
UNCAF Nations Cup,2007-02-18,Costa Rica,Panama,1-1
UNCAF Nations Cup,2007-02-18,El Salvador,Guatemala,0-1
CEMAC Cup,2007-03-05,Congo,Equatorial Guinea,2-1
CEMAC Cup,2007-03-06,Chad,Central African Republic,3-2
CEMAC Cup,2007-03-07,Congo,Gabon,2-2
CEMAC Cup,2007-03-09,Equatorial Guinea,Gabon,1-1
CEMAC Cup,2007-03-11,Chad,Gabon,1-2
CEMAC Cup,2007-03-12,Congo,Central African Republic,4-1
CEMAC Cup,2007-03-15,Chad,Central African Republic,1-0
CEMAC Cup,2007-03-16,Congo,Gabon,1-0
Copa Paz del Chaco,2007-06-20,Bolivia,Paraguay,0-0
Island Games,2007-07-04,Gibraltar,Bermuda,2-0
W Cup and Oce Cup q and S Pac G,2007-08-25,New Caledonia,Tahiti,1-0
W Cup and Oce Cup q and S Pac G,2007-08-25,Samoa,Vanuatu,0-4
W Cup and Oce Cup q and S Pac G,2007-08-25,Solomon Islands,Eastern Samoa,12-1
W Cup and Oce Cup q and S Pac G,2007-08-27,Fiji,Cook Islands,4-0
W Cup and Oce Cup q and S Pac G,2007-08-27,Solomon Islands,Tonga,4-0
W Cup and Oce Cup q and S Pac G,2007-08-27,Samoa,Eastern Samoa,7-0
W Cup and Oce Cup q and S Pac G,2007-08-29,New Caledonia,Cook Islands,3-0
W Cup and Oce Cup q and S Pac G,2007-08-29,Vanuatu,Eastern Samoa,15-0
W Cup and Oce Cup q and S Pac G,2007-08-29,Samoa,Tonga,2-1
W Cup and Oce Cup q and S Pac G,2007-09-01,Solomon Islands,Vanuatu,2-0
W Cup and Oce Cup q and S Pac G,2007-09-01,Fiji,Tahiti,4-0
W Cup and Oce Cup q and S Pac G,2007-09-01,Tonga,Eastern Samoa,4-0
W Cup and Oce Cup q and S Pac G,2007-09-03,Fiji,New Caledonia,1-1
W Cup and Oce Cup q and S Pac G,2007-09-03,Vanuatu,Tonga,4-1
W Cup and Oce Cup q and S Pac G,2007-09-03,Tahiti,Cook Islands,1-0
W Cup and Oce Cup q and S Pac G,2007-09-03,Samoa,Solomon Islands,0-3
W Cup and Oce Cup q and S Pac G,2007-09-05,New Caledonia,Solomon Islands,3-2
W Cup and Oce Cup q and S Pac G,2007-09-05,Fiji,Vanuatu,3-0
W Cup and Oce Cup q and S Pac G,2007-09-07,Vanuatu,Solomon Islands,2-0
Afro-Asian Cup,2007-10-17,Japan,Egypt,4-1
Marianas Cup,2008-04-27,Northern Mariana Islands,Guam,2-3
French Territory Cup,2008-09-24,Martinique,Guadeloupe,1-0
French Territory Cup,2008-09-24,New Caledonia,Tahiti,1-0
French Territory Cup,2008-09-25,Reunion,Mayotte,6-1
French Territory Cup,2008-09-27,Martinique,Tahiti,1-0
French Territory Cup,2008-09-27,Guadeloupe,New Caledonia,4-0
French Territory Cup,2008-09-28,French Guiana,Mayotte,4-2
