Matchday,Date,Home,Away,FullTime
CECAFA Cup,1990-12-17,Tanzania,Uganda,1-1
CECAFA Cup,1990-12-17,Zanzibar,Sudan,0-1
CECAFA Cup,1990-12-19,Zanzibar,Tanzania,1-2
CECAFA Cup,1990-12-20,Uganda,Sudan,2-0
CECAFA Cup,1991-11-23,Zambia,Kenya,1-0
CECAFA Cup,1991-11-24,Sudan,Tanzania,1-1
CECAFA Cup,1991-11-25,Malawi,Zanzibar,1-0
CECAFA Cup,1991-11-27,Uganda,Sudan,2-0
CECAFA Cup,1991-11-27,Zambia,Zanzibar,3-2
CECAFA Cup,1991-11-28,Kenya,Malawi,1-0
CECAFA Cup,1991-11-30,Kenya,Zanzibar,3-2
CECAFA Cup,1991-11-30,Uganda,Tanzania,5-0
CECAFA Cup,1991-12-01,Malawi,Zambia,0-0
CECAFA Cup,1991-12-04,Uganda,Kenya,1-3
CECAFA Cup,1991-12-05,Zambia,Sudan,3-2
CECAFA Cup,1991-12-07,Zambia,Kenya,2-0
CECAFA Cup,1991-12-07,Uganda,Sudan,3-1
CECAFA Cup,1992-11-15,Kenya,Uganda,1-1
CECAFA Cup,1992-11-15,Ethiopia,Zanzibar,3-0
CECAFA Cup,1992-11-16,Tanzania,Malawi,1-1
CECAFA Cup,1992-11-17,Zambia,Ethiopia,3-2
CECAFA Cup,1992-11-18,Kenya,Seychelles,2-1
CECAFA Cup,1992-11-18,Tanzania,Zanzibar,0-1
CECAFA Cup,1992-11-19,Malawi,Zambia,1-0
CECAFA Cup,1992-11-20,Tanzania,Ethiopia,2-1
CECAFA Cup,1992-11-21,Uganda,Seychelles,5-2
CECAFA Cup,1992-11-21,Zambia,Zanzibar,8-0
CECAFA Cup,1992-11-22,Malawi,Ethiopia,2-1
CECAFA Cup,1992-11-23,Tanzania,Zambia,1-2
CECAFA Cup,1992-11-24,Malawi,Zanzibar,3-1
CECAFA Cup,1992-11-25,Uganda,Zambia,0-0
CECAFA Cup,1992-11-28,Zambia,Malawi,4-0
CECAFA Cup,1994-11-26,Kenya,Somalia,3-1
CECAFA Cup,1994-11-28,Kenya,Djibouti,4-1
CECAFA Cup,1994-11-29,Tanzania,Somalia,4-0
CECAFA Cup,1994-11-29,Eritrea,Seychelles,1-0
CECAFA Cup,1994-12-01,Kenya,Tanzania,0-1
CECAFA Cup,1994-12-01,Uganda,Seychelles,2-0
CECAFA Cup,1994-12-01,Somalia,Djibouti,2-1
CECAFA Cup,1994-12-03,Eritrea,Uganda,0-0
CECAFA Cup,1994-12-03,Tanzania,Djibouti,3-0
CECAFA Cup,1994-12-05,Kenya,Uganda,0-1
CECAFA Cup,1994-12-05,Tanzania,Eritrea,1-0
CECAFA Cup,1994-12-08,Kenya,Eritrea,1-0
CECAFA Cup,1994-12-08,Tanzania,Uganda,2-2
CECAFA Cup,1995-11-25,Uganda,Rwanda,0-0
CECAFA Cup,1995-11-26,Ethiopia,Tanzania,2-2
CECAFA Cup,1995-11-27,Kenya,Zanzibar,2-0
CECAFA Cup,1995-11-29,Zanzibar,Rwanda,2-1
CECAFA Cup,1995-11-30,Kenya,Rwanda,1-0
CECAFA Cup,1995-11-30,Uganda,Zanzibar,0-1
CECAFA Cup,1995-12-01,Tanzania,Somalia,7-0
CECAFA Cup,1995-12-02,Uganda,Kenya,0-0
CECAFA Cup,1995-12-04,Ethiopia,Somalia,5-0
CECAFA Cup,1995-12-06,Ethiopia,Zanzibar,1-1
CECAFA Cup,1995-12-09,Kenya,Ethiopia,2-1
CECAFA Cup,1996-11-17,Sudan,Uganda,1-1
CECAFA Cup,1996-11-19,Kenya,Rwanda,2-1
